customer_id,prob,default
100000.0,0.18514643059735972,0
100001.0,0.19201424398896155,0
100002.0,0.47613053103852315,0
100003.0,0.6291924495921074,0
100004.0,0.560014596157719,0
100005.0,0.18517860045298482,0
100006.0,0.23058235952109357,0
100007.0,0.28106374802127315,0
100008.0,0.05516552858507987,0
100009.0,0.26446350495084386,0
100010.0,0.09791103310491524,0
100011.0,0.2294074897067971,0
100012.0,0.31963780694551913,0
100013.0,0.08950311318462889,0
100014.0,0.12204477769821172,0
100015.0,0.2239927789620071,0
100016.0,0.35906695503461666,0
100017.0,0.06237410533481421,0
100018.0,0.7703878294749511,1
100019.0,0.36030691828345235,0
100020.0,0.34341627206911124,0
100021.0,0.831635745849505,1
100022.0,0.20337341937289558,0
100023.0,0.16559882350875002,0
100024.0,0.2799464760718457,0
100025.0,0.20669400342348232,0
100026.0,0.12460629117145684,0
100027.0,0.7646493755021194,1
100028.0,0.1080067349141551,0
100029.0,0.4221432950822737,0
100030.0,0.40647726780781057,0
100031.0,0.30370417388695364,0
100032.0,0.36222995880777437,0
100033.0,0.41020289555145323,0
100034.0,0.20394278075400588,0
100035.0,0.213639660787165,0
100036.0,0.17717659476645706,0
100037.0,0.16981975262126242,0
100038.0,0.1450328769985943,0
100039.0,0.18588839988630843,0
100040.0,0.33312887335498403,0
100041.0,0.11399117351062824,0
100042.0,0.7621447727107784,1
100043.0,0.5262265398371037,0
100044.0,0.32998458591267205,0
100045.0,0.36469834551009334,0
100046.0,0.18781790084468386,0
100047.0,0.48149258112632765,0
100048.0,0.10370371533378399,0
100049.0,0.1471550016521486,0
100050.0,0.5107857275036671,0
100051.0,0.14284218388531789,0
100052.0,0.9484281215703165,1
100053.0,0.4335437381694145,0
100054.0,0.31971711276634107,0
100055.0,0.31783248224799593,0
100056.0,0.1502803629025169,0
100057.0,0.3499608523271907,0
100058.0,0.10331395087633265,0
100059.0,0.21876228177812326,0
100060.0,0.7415816872974501,1
100061.0,0.20000656553316917,0
100062.0,0.09147279164794238,0
100063.0,0.5223615209428397,0
100064.0,0.28044545768096724,0
100065.0,0.2820452758828932,0
100066.0,0.10503774157441759,0
100067.0,0.08375426511905813,0
100068.0,0.25451228495432154,0
100069.0,0.2296285999012805,0
100070.0,0.17574443186388458,0
100071.0,0.7955559465532831,1
100072.0,0.3814589182703766,0
100073.0,0.18765297008845463,0
100074.0,0.5166429152094356,0
100075.0,0.1856988813371415,0
100076.0,0.1619691480574451,0
100077.0,0.37651469204242644,0
100078.0,0.3029657896058839,0
100079.0,0.12408645160147531,0
100080.0,0.5765474564969685,0
100081.0,0.8425058004956603,1
100082.0,0.11729590758464961,0
100083.0,0.6120450469769362,0
100084.0,0.2504558817146683,0
100085.0,0.22761066006011643,0
100086.0,0.3640113177788772,0
100087.0,0.6873917024597209,0
100088.0,0.1685856831495368,0
100089.0,0.13196516568918007,0
100090.0,0.4153806803047588,0
100091.0,0.07112620446728402,0
100092.0,0.11317666158007944,0
100093.0,0.09336103648264098,0
100094.0,0.33337810888513064,0
100095.0,0.2010286048935248,0
100096.0,0.34290886308218077,0
100097.0,0.19745122660321235,0
100098.0,0.24833549363379182,0
100099.0,0.6326811793100146,0
100100.0,0.810950163408713,1
100101.0,0.21150514044164762,0
100102.0,0.3054955530072274,0
100103.0,0.4870154705129536,0
100104.0,0.16361305155441783,0
100105.0,0.1938572751414255,0
100106.0,0.12730090103664338,0
100107.0,0.19094612332547817,0
100108.0,0.1864517400886553,0
100109.0,0.12059423143231604,0
100110.0,0.3041688954901678,0
100111.0,0.28741129415745326,0
100112.0,0.47809649633946794,0
100113.0,0.4150426514006864,0
100114.0,0.6271320018641472,0
100115.0,0.15431083299431353,0
100116.0,0.16871103447205674,0
100117.0,0.2921493838055576,0
100118.0,0.4125610236995024,0
100119.0,0.521591950061634,0
100120.0,0.10176650782011748,0
100121.0,0.2650432586720296,0
100122.0,0.11796462810326856,0
100123.0,0.2247272028159155,0
100124.0,0.11648701065267382,0
100125.0,0.13801151745371978,0
100126.0,0.7568015404358148,1
100127.0,0.08844423552479899,0
100128.0,0.2216845755023187,0
100129.0,0.11507992130917148,0
100130.0,0.09268686930508052,0
100131.0,0.5221023813347985,0
100132.0,0.24597702916965183,0
100133.0,0.2603978113296034,0
100134.0,0.3265851044404747,0
100135.0,0.32254008466856504,0
100136.0,0.20136006975061702,0
100137.0,0.195907380891061,0
100138.0,0.12135555393352833,0
100139.0,0.4200965151123542,0
100140.0,0.26605859809345156,0
100141.0,0.5801651022937921,0
100142.0,0.41439501404414053,0
100143.0,0.2726284190636901,0
100144.0,0.2126634924778816,0
100145.0,0.7792060527829482,1
100146.0,0.6694427454052213,0
100147.0,0.15285836149941537,0
100148.0,0.3806766958475563,0
100149.0,0.6615381906009418,0
100150.0,0.18043740915333936,0
100151.0,0.21645338653565735,0
100152.0,0.3490285742432417,0
100153.0,0.08518354508498387,0
100154.0,0.678119043716606,0
100155.0,0.6780418893547397,0
100156.0,0.15202953418689583,0
100157.0,0.4039128412858903,0
100158.0,0.15779561104271672,0
100159.0,0.09518199290741097,0
100160.0,0.37138881445179,0
100161.0,0.3039868813261339,0
100162.0,0.114032637880207,0
100163.0,0.4718608992739509,0
100164.0,0.3084467573081994,0
100165.0,0.5066220538135279,0
100166.0,0.7350390968167803,1
100167.0,0.8079963213096444,1
100168.0,0.12361835363559825,0
100169.0,0.1569037127216097,0
100170.0,0.14943625697974067,0
100171.0,0.5748214051681232,0
100172.0,0.29784128173343005,0
100173.0,0.40388211438112726,0
100174.0,0.32483833422238323,0
100175.0,0.32086859801705747,0
100176.0,0.28070190037045045,0
100177.0,0.14386918583158043,0
100178.0,0.11644194578553693,0
100179.0,0.18978538704791018,0
100180.0,0.24496943697090298,0
100181.0,0.24736153106609532,0
100182.0,0.4370822088563454,0
100183.0,0.279032946048335,0
100184.0,0.5634209034483334,0
100185.0,0.12649141288256582,0
100186.0,0.1364966436569706,0
100187.0,0.4301955960303876,0
100188.0,0.285126791277818,0
100189.0,0.15361833593484153,0
100190.0,0.0665062323481463,0
100191.0,0.3173177656919337,0
100192.0,0.558715453391522,0
100193.0,0.3401862569841286,0
100194.0,0.3018376731497681,0
100195.0,0.11846981342703464,0
100196.0,0.7304022057088302,1
100197.0,0.7648324566298388,1
100198.0,0.28944683808143284,0
100199.0,0.13259660372282714,0
100200.0,0.4679145396896465,0
100201.0,0.17105731958765677,0
100202.0,0.0862623440379015,0
100203.0,0.4099589561113904,0
100204.0,0.28690340254085045,0
100205.0,0.1777973835818412,0
100206.0,0.6089668437207636,0
100207.0,0.13723996906652472,0
100208.0,0.39697140034357115,0
100209.0,0.3473960921322902,0
100210.0,0.25297923287906604,0
100211.0,0.1404519318828153,0
100212.0,0.1316772482396464,0
100213.0,0.12848184664916085,0
100214.0,0.4589054631136681,0
100215.0,0.11511028554880365,0
100216.0,0.4018220977261978,0
100217.0,0.6372126512139841,0
100218.0,0.06914728745470512,0
100219.0,0.18283156861598227,0
100220.0,0.4972283244166493,0
100221.0,0.13900760938743775,0
100222.0,0.430660047594354,0
100223.0,0.552920905150963,0
100224.0,0.2912488073905532,0
100225.0,0.16602617004137016,0
100226.0,0.39823993391544066,0
100227.0,0.08570069018408125,0
100228.0,0.2948414750664291,0
100229.0,0.11400906844955849,0
100230.0,0.5635859155731847,0
100231.0,0.5343837195843872,0
100232.0,0.13007832278509376,0
100233.0,0.24001782112758688,0
100234.0,0.16364611008108584,0
100235.0,0.2490772854769273,0
