customer_id,prob,default
100000,0.1851464305973597,0
100001,0.1920142439889615,0
100002,0.4761305310385231,0
100003,0.6291924495921074,0
100004,0.560014596157719,0
100005,0.1851786004529848,0
100006,0.2305823595210935,0
100007,0.2810637480212731,0
100008,0.0551655285850798,0
100009,0.2644635049508438,0
100010,0.0979110331049152,0
100011,0.2294074897067971,0
100012,0.3196378069455191,0
100013,0.0895031131846288,0
100014,0.1220447776982117,0
100015,0.2239927789620071,0
100016,0.3590669550346166,0
100017,0.0623741053348142,0
100018,0.7703878294749511,1
100019,0.3603069182834523,0
100020,0.3434162720691112,0
100021,0.831635745849505,1
100022,0.2033734193728955,0
100023,0.16559882350875,0
100024,0.2799464760718457,0
100025,0.2066940034234823,0
100026,0.1246062911714568,0
100027,0.7646493755021194,1
100028,0.1080067349141551,0
100029,0.4221432950822737,0
100030,0.4064772678078105,0
100031,0.3037041738869536,0
100032,0.3622299588077743,0
100033,0.4102028955514532,0
100034,0.2039427807540058,0
100035,0.213639660787165,0
100036,0.177176594766457,0
100037,0.1698197526212624,0
100038,0.1450328769985943,0
100039,0.1858883998863084,0
100040,0.333128873354984,0
100041,0.1139911735106282,0
100042,0.7621447727107784,1
100043,0.5262265398371037,0
100044,0.329984585912672,0
100045,0.3646983455100933,0
100046,0.1878179008446838,0
100047,0.4814925811263276,0
100048,0.1037037153337839,0
100049,0.1471550016521486,0
100050,0.5107857275036671,0
100051,0.1428421838853178,0
100052,0.9484281215703164,1
100053,0.4335437381694145,0
100054,0.319717112766341,0
100055,0.3178324822479959,0
100056,0.1502803629025169,0
100057,0.3499608523271907,0
100058,0.1033139508763326,0
100059,0.2187622817781232,0
100060,0.7415816872974501,1
100061,0.2000065655331691,0
100062,0.0914727916479423,0
100063,0.5223615209428397,0
100064,0.2804454576809672,0
100065,0.2820452758828932,0
100066,0.1050377415744175,0
100067,0.0837542651190581,0
100068,0.2545122849543215,0
100069,0.2296285999012805,0
100070,0.1757444318638845,0
100071,0.7955559465532831,1
100072,0.3814589182703766,0
100073,0.1876529700884546,0
100074,0.5166429152094356,0
100075,0.1856988813371415,0
100076,0.1619691480574451,0
100077,0.3765146920424264,0
100078,0.3029657896058839,0
100079,0.1240864516014753,0
100080,0.5765474564969685,0
100081,0.8425058004956603,1
100082,0.1172959075846496,0
100083,0.6120450469769362,0
100084,0.2504558817146683,0
100085,0.2276106600601164,0
100086,0.3640113177788772,0
100087,0.6873917024597209,0
100088,0.1685856831495368,0
100089,0.13196516568918,0
100090,0.4153806803047588,0
100091,0.071126204467284,0
100092,0.1131766615800794,0
100093,0.0933610364826409,0
100094,0.3333781088851306,0
100095,0.2010286048935248,0
100096,0.3429088630821807,0
100097,0.1974512266032123,0
100098,0.2483354936337918,0
100099,0.6326811793100146,0
100100,0.810950163408713,1
100101,0.2115051404416476,0
100102,0.3054955530072274,0
100103,0.4870154705129536,0
100104,0.1636130515544178,0
100105,0.1938572751414255,0
100106,0.1273009010366433,0
100107,0.1909461233254781,0
100108,0.1864517400886553,0
100109,0.120594231432316,0
100110,0.3041688954901678,0
100111,0.2874112941574532,0
100112,0.4780964963394679,0
100113,0.4150426514006864,0
100114,0.6271320018641472,0
100115,0.1543108329943135,0
100116,0.1687110344720567,0
100117,0.2921493838055576,0
100118,0.4125610236995024,0
100119,0.521591950061634,0
100120,0.1017665078201174,0
100121,0.2650432586720296,0
100122,0.1179646281032685,0
100123,0.2247272028159155,0
100124,0.1164870106526738,0
100125,0.1380115174537197,0
100126,0.7568015404358148,1
100127,0.0884442355247989,0
100128,0.2216845755023187,0
100129,0.1150799213091714,0
100130,0.0926868693050805,0
100131,0.5221023813347985,0
100132,0.2459770291696518,0
100133,0.2603978113296034,0
100134,0.3265851044404747,0
100135,0.322540084668565,0
100136,0.201360069750617,0
100137,0.195907380891061,0
100138,0.1213555539335283,0
100139,0.4200965151123542,0
100140,0.2660585980934515,0
100141,0.5801651022937921,0
100142,0.4143950140441405,0
100143,0.2726284190636901,0
100144,0.2126634924778816,0
100145,0.7792060527829482,1
100146,0.6694427454052213,0
100147,0.1528583614994153,0
100148,0.3806766958475563,0
100149,0.6615381906009418,0
100150,0.1804374091533393,0
100151,0.2164533865356573,0
100152,0.3490285742432417,0
100153,0.0851835450849838,0
100154,0.678119043716606,0
100155,0.6780418893547397,0
100156,0.1520295341868958,0
100157,0.4039128412858903,0
100158,0.1577956110427167,0
100159,0.0951819929074109,0
100160,0.37138881445179,0
100161,0.3039868813261339,0
100162,0.114032637880207,0
100163,0.4718608992739509,0
100164,0.3084467573081994,0
100165,0.5066220538135279,0
100166,0.7350390968167803,1
100167,0.8079963213096444,1
100168,0.1236183536355982,0
